record_id,source_kind,source_container,source_path,original_rel,original_name,original_base,extension,size,offset,description,mapping_sources,taxonomy_faction,taxonomy_function,taxonomy_context,taxonomy_sequence,taxonomy_source,voice_candidate,conversion,raw_output,converted_output,final_output,transcript,transcript_confidence,transcript_accepted,status,notes
540c98140f88359e,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea095.wav,tstea095.wav,tstea095,.wav,104602,119114124,Taunts Stealth 095,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,095,DialogEvent: Taunts_Stealth095,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea095.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 095 - tstea095.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 095 - You have fallen to Qassad like all have before you - tstea095.mp3,You have fallen to Qassad like all have before you,0.8414,True,transcribed,
3cc2633c534a308d,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea096.wav,tstea096.wav,tstea096,.wav,71834,119218728,Taunts Stealth 096,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,096,DialogEvent: Taunts_Stealth096,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea096.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 096 - tstea096.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 096 - We will strike like the snake, unseen and deadly - tstea096.mp3","We will strike like the snake, unseen and deadly",0.9079,True,transcribed,
3ff7c63581f371e6,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea097.wav,tstea097.wav,tstea097,.wav,100506,119290564,Taunts Stealth 097,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,097,DialogEvent: Taunts_Stealth097,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea097.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 097 - tstea097.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 097 - Now you see me, now you're dead - tstea097.mp3","Now you see me, now you're dead",0.8832,True,transcribed,
61540c748fd14686,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea098.wav,tstea098.wav,tstea098,.wav,37018,119391072,Taunts Stealth 098,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,098,DialogEvent: Taunts_Stealth098,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea098.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 098 - tstea098.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 098 - I am Kassad - tstea098.mp3,I am Kassad,0.7538,True,transcribed,
d372ff63d802c6ab,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea099.wav,tstea099.wav,tstea099,.wav,51354,119428092,Taunts Stealth 099,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,099,DialogEvent: Taunts_Stealth099,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea099.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 099 - tstea099.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 099 - This will not go well for you, General - tstea099.mp3","This will not go well for you, General",0.9405,True,transcribed,
96a9e00488ed7764,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea100.wav,tstea100.wav,tstea100,.wav,190618,119479448,Taunts Stealth 100,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,100,DialogEvent: Taunts_Stealth100,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea100.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 100 - tstea100.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 100 - My men will not accept this defeat from their leader, General. You have sig - tstea100.mp3","My men will not accept this defeat from their leader, General. You have signed my death warrant with your superior tactics",0.9661,True,transcribed,
4c9d82348aab6129,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea101.wav,tstea101.wav,tstea101,.wav,118938,119670068,Taunts Stealth 101,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,101,DialogEvent: Taunts_Stealth101,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea101.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 101 - tstea101.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 101 - Accept your bitter defeat and remove yourself from my sight, General - tstea101.mp3","Accept your bitter defeat and remove yourself from my sight, General",0.9421,True,transcribed,
2ec26bd9888aa412,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea102.wav,tstea102.wav,tstea102,.wav,91290,119789008,Taunts Stealth 102,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,102,DialogEvent: Taunts_Stealth102,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea102.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 102 - tstea102.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 102 - And another who stood against me falls - tstea102.mp3,And another who stood against me falls,0.9273,True,transcribed,
e7fa10d84c85d902,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea103.wav,tstea103.wav,tstea103,.wav,92314,119880300,Taunts Stealth 103,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,103,DialogEvent: Taunts_Stealth103,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea103.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 103 - tstea103.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 103 - And so it will be for you, General. No warning. No mercy - tstea103.mp3","And so it will be for you, General. No warning. No mercy",0.9144,True,transcribed,
944b513ebf870f21,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea104.wav,tstea104.wav,tstea104,.wav,107674,119972616,Taunts Stealth 104,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,104,DialogEvent: Taunts_Stealth104,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea104.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 104 - tstea104.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 104 - You still have time to flee with your life, General - tstea104.mp3","You still have time to flee with your life, General",0.9383,True,transcribed,
7be88f8ad3a1174c,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea105.wav,tstea105.wav,tstea105,.wav,42138,120080292,Taunts Stealth 105,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,105,DialogEvent: Taunts_Stealth105,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea105.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 105 - tstea105.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 105 - tstea105.mp3,Ha ha ha ha ha ha ha ha,0.5497,False,planned,
3e73175e987b189a,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea106.wav,tstea106.wav,tstea106,.wav,104602,120122432,Taunts Stealth 106,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,106,DialogEvent: Taunts_Stealth106,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea106.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 106 - tstea106.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 106 - Ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha - tstea106.mp3","Ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha",0.7684,True,transcribed,
e54b212a58e1bc8c,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\tstea107.wav,tstea107.wav,tstea107,.wav,19606,120227036,Taunts Stealth 107,INIZH.big::Data\INI\Speech.ini,GLA,General Challenge Taunt,Stealth General,107,DialogEvent: Taunts_Stealth107,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\tstea107.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 107 - tstea107.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\GLA - General Challenge Taunt - Stealth General - 107 - Awww - tstea107.mp3,Awww,0.9544,True,transcribed,
f0a47f24dd598142,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\ttank001.wav,ttank001.wav,ttank001,.wav,107766,120246644,Taunts Tank 001,INIZH.big::Data\INI\Speech.ini,China,General Challenge Taunt,Tank General,001,DialogEvent: Taunts_Tank001,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\ttank001.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 001 - ttank001.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 001 - I see you haven't run in fear, General. Soon. You'll wish you had - ttank001.mp3","I see you haven't run in fear, General. Soon. You'll wish you had",0.8871,True,transcribed,
ac3e04623950bbfa,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\ttank002.wav,ttank002.wav,ttank002,.wav,45302,120354412,Taunts Tank 002,INIZH.big::Data\INI\Speech.ini,China,General Challenge Taunt,Tank General,002,DialogEvent: Taunts_Tank002,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\ttank002.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 002 - ttank002.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 002 - My forces are at your door, General - ttank002.mp3","My forces are at your door, General",0.8949,True,transcribed,
edc57af9b9cbc373,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\ttank003.wav,ttank003.wav,ttank003,.wav,72950,120399716,Taunts Tank 003,INIZH.big::Data\INI\Speech.ini,China,General Challenge Taunt,Tank General,003,DialogEvent: Taunts_Tank003,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\ttank003.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 003 - ttank003.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 003 - The Iron Dragon marches through your puny defences - ttank003.mp3,The Iron Dragon marches through your puny defences,0.9138,True,transcribed,
f6c27e3c7c0890a6,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\ttank004.wav,ttank004.wav,ttank004,.wav,47350,120472668,Taunts Tank 004,INIZH.big::Data\INI\Speech.ini,China,General Challenge Taunt,Tank General,004,DialogEvent: Taunts_Tank004,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\ttank004.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 004 - ttank004.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 004 - I fear this will end you, General - ttank004.mp3","I fear this will end you, General",0.9145,True,transcribed,
0eac35f9b202a1c1,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\ttank005.wav,ttank005.wav,ttank005,.wav,135414,120520020,Taunts Tank 005,INIZH.big::Data\INI\Speech.ini,China,General Challenge Taunt,Tank General,005,DialogEvent: Taunts_Tank005,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\ttank005.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 005 - ttank005.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 005 - Oh, can you feel the thunderous song of approaching Armour General - ttank005.mp3","Oh, can you feel the thunderous song of approaching Armour General",0.8332,True,transcribed,
cd528a155bc6e01d,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\ttank006.wav,ttank006.wav,ttank006,.wav,73974,120655436,Taunts Tank 006,INIZH.big::Data\INI\Speech.ini,China,General Challenge Taunt,Tank General,006,DialogEvent: Taunts_Tank006,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\ttank006.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 006 - ttank006.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 006 - Are you protecting your flanks, General_ Why don't we have a look - ttank006.mp3","Are you protecting your flanks, General? Why don't we have a look",0.9318,True,transcribed,
8de26159f00dc72f,big,SpeechEnglishZH.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\SpeechEnglishZH.big,Data\Audio\Speech\English\ttank007.wav,ttank007.wav,ttank007,.wav,68854,120729412,Taunts Tank 007,INIZH.big::Data\INI\Speech.ini,China,General Challenge Taunt,Tank General,007,DialogEvent: Taunts_Tank007,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\_primitive media\Data\Audio\Speech\English\ttank007.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 007 - ttank007.mp3,"C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\SpeechEnglishZH.big\Data\Audio\Speech\English\China - General Challenge Taunt - Tank General - 007 - Are you impressed with the modifications to my tanks, General - ttank007.mp3","Are you impressed with the modifications to my tanks, General",0.9722,True,transcribed,
