label,value_index,text,extra
OBJECT:TownHall,1,Town Hall,
OBJECT:RailroadBridge,1,Railroad Bridge,
OBJECT:TheLoo,1,Out House,
OBJECT:TrainCar,1,Train Car,
OBJECT:SandBagWall,1,Sandbag Wall,
OBJECT:Structure,1,Civilian Building,
OBJECT:Airport,1,Civilian Airport,
OBJECT:Highrise,1,Highrise,
OBJECT:BridgeTower,1,Bridge Tower,
OBJECT:Field,1,Pitch,
OBJECT:SoccerStadiumGoal,1,Goal,
OBJECT:BigLightpost,1,Light Post,
MAP:BigRivers,1,Mountain Fox,
MAP:CHI01Open,1,"Chinese Military Parade, Beijing 
 The Dragon Awakes",
MAP:CHI03Obj1Done,1,Mission Objective Complete,
MAP:CHI07Obj1,1,"Mission Objective: 
 Establish a base and locate resources",
MAP:CHI07Obj2,1,"Mission Objective: 
 Defeat the GLA",
MAP:GLA02OpenAlt2,1,"Villages Outside Almaty, Kazakhstan 
 Seize the foreign supplies for our cause!",
MAP:GLA02OpenAlt1,1,"Villages Outside Almaty, Kazakhstan 
 Operation: Pillage the Village",
MAP:GLA06OpenAlt2,1,"Western Shore of the Aral Sea, Kazakhstan 
 Steal the poisons of the West to use against them!",
MAP:GLA06OpenAlt1,1,"Western Shore of the Aral Sea, Kazakhstan 
 Operation: Appropriate Poisons",
MAP:GLA07OpenAlt2,1,"Somewhere Near Lenger, Kazakhstan 
 Show the world what happens to traitors!",
MAP:GLA07OpenAlt,1,"Somewhere Near Lenger, Kazakhstan 
 Operation: Trojan Horse",
MAP:GLA03Open02,1,"Chinese-Occupied Zhambul, Kazakhstan 
 Operation: Righteous Fire",
MAP:GLA03Directive,1,"Informant Report: 
 Destroy the pharmeceutical factory to obtain an Anthrax Bomb.",
MAP:USA02Hint1Text,1,Use pilots to grant added veterancy to your vehicles.,
MAP:USA02Hint2Text,1,Use the Ranger's Flash-Bang upgrade to clear out garrisoned structures.,
MAP:USA03Hint1Text,1,Build Patriot Missile Systems to defend your base.,
MAP:USA04Hint1Text,1,Use Tomahawk Missile Launchers to clear out GLA strongpoints.,
MAP:NVIDIATEXT,1,"Command & Conquer Generals 
 Coming February 2003",
MAP:USA06ObjHint2,1,"HINT: 
 Capture this facility",
MAP:USA06ObjHint1,1,"HINT: 
 There are important civilian buildings here",
MAP:GLA03Objective07,1,"Objective Complete: 
 300 traitors eliminated.",
MAP:GLA03Objective08,1,"Objective Complete: 
 Pharmaceutical factory destroyed.",
MAP:GLA05Open,1,"Adana, Turkey 
 Incirlik Air Base",
SCRIPT:GLA05Directive03,1,"Warning: 
 American air forces inbound. 
 Build Stinger Sites to defend your base.",
SCRIPT:GLA05Directive04,1,"Secondary Objective: 
 Destroy the Chinese spy outpost.",
SCRIPT:GLA05Directive05,1,"Warning: 
 American air forces inbound. 
 Use Stinger Sites and Quad Cannons to shoot down enemy aircraft.",
MAP:GLA08Open,1,"Baikonur Cosmodrome, Southern Kazakhstan 
 Soviet-Era Rocket Launch Facility",
MAP:GLA08Open02,1,"Southern Kazakhstan 
 Baikonur Cosmodrome",
SCRIPT:GLA08Objective01,1,"MISSION OBJECTIVES: 
 Capture the ground control building. 
 Capture the rocket launch gantry.",
SCRIPT:GLA08Objective02,1,"MISSION OBJECTIVE: 
 Capture the ground control building.",
SCRIPT:GLA08Objective03,1,"MISSION OBJECTIVE: 
 Capture the rocket launch gantry.",
SCRIPT:GLA08Directive04,1,"Warning: 
 Enemy superweapon incoming.",
MAP:USA07hint1,1,"HINT: 
 Utilize this Supply Dock",
MAP:CHI05ObjInit,1,"MISSION OBJECTIVE: 
 Destroy the 3 GLA camps 
 and the main GLA base",
MAP:CHI05Obj4,1,There are 4 targets remaining,
MAP:CHI05Obj3,1,There are 3 targets remaining,
MAP:CHI05Obj2,1,There are 2 targets remaining,
MAP:CHI05Obj1,1,There is only 1 target remaining,
MAP:CHI05Objhint1,1,"HINT: 
 Utilize this Supply Dock",
MAP:CHI05Objhint2,1,"HINT: 
 Capture these facilities",
MAP:CHI05ObjCBReady,1,"HINT: 
 Carpet Bombers are now available",
MAP:USA08MapName,1,Last Call,
MAP:USA08Open,1,"GLA Capital City, Aldastan 
 Operation: Last Call",
MAP:USA08OpenAlt,1,"Akmola, Kazakhstan 
 Operation: Last Call",
MAP:USA08Objective01,1,"MISSION OBJECTIVE: 
 Destroy all GLA forces and structures.",
MAP:USA08WallGarWarning,1,"WARNING: 
 The GLA has garrisoned the wall. 
 Rangers must use Flash-bangs to kill garrisoned GLA troops.",
MAP:USA08ChinaHint,1,"Capture the Chinese buildings. 
 Build combined US and China forces to wipe out the GLA.",
MAP:USA08SCUDStormWarn,1,"WARNING: 
 The GLA has constructed a SCUD Storm.",
MAP:USA08MineWarn,1,"WARNING: 
 GLA demo traps detected.",
MAP:USA08GLABaseKIA,1,"The GLA bases are destroyed! 
 Eliminate the remaining GLA forces to win the war.",
CONTROLBAR:TooltipCarpetBomb,1,"Carpet Bomb target area. 
 
 Countdown Timer: 2:30",
CONTROLBAR:TooltipCrateDrop,1,Drop supply crates,
CONTROLBAR:TooltipDetonateNuke,1,Explode hidden nuclear device,
MAP:GLA01Objective,1,"MISSION OBJECTIVE 
 Destroy the Dam",
MAP:GLA01Objective2,1,"MISSION OBJECTIVE 
 Destroy the Chinese base",
MAP:TrainingGenerals,1,"Left click on the generals button in the lower right corner of your screen to choose a new ability for your General. As you are promoted your General will gain access to new abilities. Some abilities will allow you to create new special units, while others will give you special powers that are used from your Command Center.",
MAP:TrainingSalvage,1,"You have created a pile of salvage. Whenever GLA vehicles destroy enemy vehicles salvage is left behind. GLA vehicles can pick up salvage by moving over it. Salvage may be worth money or experience. Technicals, Quad Cannons and Marauders can upgrade their weapons with salvage.",
MAP:TrainingUpgrade,1,Upgrades are bought at different structures in your base. They improve your units. Left click on the Barracks and then left click on Capture Building icon to upgrade your Rangers to be able to capture enemy buildings.,
GUI:SaveAndContinue,1,CONTINUE,
TOOLTIP:PlayerSetting,1,Choose to match with a 1 vs. 1 or Team Game,
TOOLTIP:Ping,1,Choose your tolerance for your opponent's connection speed,
TOOLTIP:Disconnect,1,Choose your tolerance for total opponent disconnects,
TOOLTIP:Ladder,1,Choose the ladder on which you'd like to play,
TOOLTIP:QuickMatchStatus,1,"QuickMatch will attempt to match you based on skill level, PC spec, etc",
TOOLTIP:OnlineIP,1,IP Address used to connect to Generals Online,
TOOLTIP:LanIP,1,IP Address used to connect with players in network games,
TOOLTIP:GamesBeingformed,1,Your connection speed to this game's players,
TOOLTIP:EmoteText,1,Left click to enter text,
CONTROLBAR:ToolTipChinaScienceCashHack,1,"Steal money from enemy supply centers. You cannot steal more money than the enemy has. 
 
 Rank 1: $1000 
 Rank 2: $2000 
 Rank 3: $4000 
 
 Deploy from: Command Center",
GUI:TRAINING,1,TRAINING,
GUI:CHINA_Caps,1,CHINA,
TOOLTIP:SupplyDock,1,Supplies,
TOOLTIP:TechBuilding,1,Tech Building,
TOOLTIP:Mission1,1,,
TOOLTIP:Mission2_8,1,Campaign One,
TOOLTIP:Mission9_16,1,Campaign Two,
TOOLTIP:Mission17_23,1,Campaign Three,
TOOLTIP:ButtonClear,1,Clear out the player name text box,
GUI:Objectives:,1,Summary:,
GUI:WinStreak,1,Win Streak,
GUI:LossStreak,1,Loss Streak,
GUI:PlayerNoMapWillTransfer,1,%ls does not have the map %ls. It will be transferred at game start.,
GUI:LocalPlayerNoMapWillTransfer,1,You do not have the map %ls. It will be transferred to you at game start.,
GUI:CouldNotTransferMap,1,Unable to transfer the map. The game cannot start.,
GUI:Status,1,Status,
MapTransfer:CurrentFile,1,Current file: %ls,
MapTransfer:Timeout,1,Abort in %d:%2.2d,
MapTransfer:Preparing,1,Preparing...,
MapTransfer:Sending,1,Sending...,
MapTransfer:Recieving,1,Receiving...,
MapTransfer:Done,1,Done,
ThingTemplate:SalvageCrate,1,Salvage Crate,
ThingTemplate:IndustrialBridgeTower01,1,Bridge,
ThingTemplate:Crypt01,1,Crypt,
ThingTemplate:AsianAartmentSingle01,1,Apartment,
CONTROLBAR:RadioJam,1,Radio Jam,
MAP:USA01OBJOpen,1,"MISSION OBJECTIVE 
 Destroy all enemy forces",
MAP:TrainingWarFactory,1,"MISSION OBJECTIVE 
 Use your DOZER to build a WAR FACTORY",
TOOLTIP:MapNoSuccess,1,Beat this map against a Normal opponent!,
TOOLTIP:MapEasySuccess,1,Beat this map against a Hard opponent!,
TOOLTIP:MapMediumSuccess,1,Beat this map against a Brutal opponent!,
TOOLTIP:MapHardSuccess,1,Congratulations! You have beaten this map against a Brutal opponent!,
Buddy:CantTalkToIngameBuddy,1,You cannot send messages to buddies in your game if you are observing.,
MAP:Bavarian,1,Final Crusade,
MAP:CLake,1,Tournament Lake,
MAP:SBlast,1,Sand Serpent,
MAP:SleepingGiant,1,Dark Mountain,
MAP:SwissMP,1,Lone Eagle,
MAP:KandaharHighlands,1,Twilight Flame,
MAP:BoraBora,1,Tournament Island,
MAP:PrecipicePass,1,Fortress Avalanche,
MAP:TTourney,1,Tournament Tundra,
MAP:Gwall,1,Fallen Empire,
GUI:HTTPProxy,1,HTTP Proxy:,
GUI:WinPercent,1,%d%%,
TOOLTIP:PlayerCreatedName,1,Name of the player that created the game,
TOOLTIP:HTTPProxy,1,Set an HTTP Proxy to use for Generals Online,
CONTROLBAR:BriefingHistory,1,Mission Briefings,
CONTROLBAR:BriefingHistoryDescription,1,Click to see mission briefings.,
MAP:CHI04Objective1Text,1,"MISSION OBJECTIVE 
 Destroy the GLA's Stinger Sites",
MAP:CHI04Objective2Text,1,"MISSION OBJECTIVE 
 Use Black Lotus to capture the Chinese War Factory",
MAP:CHI04Objective3Text,1,"MISSION OBJECTIVE 
 Destroy Stinger Sites around the Chemical Factory",
MAP:CHI04Hint1Text,1,HINT: Use Black Lotus to disable enemy vehicles,
MAP:CHI04Hint2Text,1,HINT: Use Hackers to generate additional income,
MAP:CHI04Hint3Text,1,HINT: Use Black Lotus to hack into the enemy's supply center to siphon off additional resources,
GUI:GotoMainMenu,1,MAIN MENU,
TOOLTIP:BattleHonorFairPlay,1,"Fair Play Honor 
 Player has disconnected from online games less than 10% of the time (with at least 10 games played)",
TOOLTIP:BattleHonorApocalypse,1,"Apocalypse Honor 
 Player has built the Particle Cannon, Nuclear Missile, and SCUD Storm in a solo or multiplayer online game",
TOOLTIP:BattleHonorFairPlayDisabled,1,"Fair Play Honor 
 Disconnect less than 10% of the time to earn this medal (with at least 10 games played)",
TOOLTIP:BattleHonorApocalypseDisabled,1,"Apocalypse Medal 
 Build the Particle Cannon, Nuclear Missile, and SCUD Storm to earn this medal",
TOOLTIP:BattleHonorPreorder,1,"Officers Club Honor 
 Player is a founding member of the Generals community",
TOOLTIP:BattleHonorPreorderDisabled,1,"Officers Club Medal 
 Player did not preorder Generals",
GUI:Credits,1,CREDITS,
ERROR:D3DFailurePrompt,1,DirectX Error,
ERROR:D3DFailureMessage,1,Please make sure you have DirectX 8.1 or higher installed. Also verify that your video card meets the minimum requirements.,
GUI:AudioHardware,1,Hardware Accelerated Audio,
GUI:AudioSurround,1,Surround Sound,
TOOLTIP:CheckAudioHardware,1,Check this box to enable hardware acceleration for Audio,
TOOLTIP:AudioSurround,1,Check this box if you have surround sound speakers,
CAMPAIGN:TRAINING,1,Training,
GUI:WinPercentLabel,1,Win Percent,
GUI:BestWinStreak,1,Best Win Streak,
Buddy:MatchingNotification,1,%hs is QuickMatching,
Buddy:StagingNotification,1,%hs is setting up a game,
Buddy:LoadingNotification,1,%hs is starting a game,
Buddy:PlayingNotification,1,%hs is playing a game,
CONTROLBAR:GeneralsPromotion,1,General's Promotion,
CONTROLBAR:GeneralsExp,1,Generals Experience,
CONTROLBAR:GeneralsExpDescription,1,This meter shows how close you are to reaching your next General level.,
TOOLTIP:TooltipNukeReactorOverChargeIsOn,1,Overcharge is currently ON,
TOOLTIP:TooltipNukeReactorOverChargeIsOff,1,Overcharge is currently OFF,
GUI:ESRB_Top,1,ESRB Notice:,
GUI:ESRB_Bottom,1,"Game Experience May 
 Change During Online Play",
GUI:ReplaySaved,1,Replay Saved,
OBJECT:Monument,1,Monument,
TOOLTIP:TooltipNotEnoughMoneyToBuild,1,Insufficient funds,
TOOLTIP:TooltipCannotPurchaseBecauseQueueFull,1,Build queue full,
TOOLTIP:TooltipCannotBuildUnitBecauseParkingFull,1,Airfield full,
TOOLTIP:TooltipCannotBuildUnitBecauseMaximumNumber,1,Unit already exists,
GUI:SocketError,1,"Failed trying to communicate with the network, check your connection.",
GUI:NetworkError,1,NETWORK ERROR,
GUI:BuddiesTab,1,Buddies,
TOOLTIP:BattleHonorOfficersClub,1,"Officers Club Honor 
 Founding member of the Generals Community",
GUI:CreateFormationDescription,1,Create a formation of the selected units and they will retain it as they move.,
GUI:ScatterDescription,1,Scatter selected object(s).,
OBJECT:TrainWreckBridge,1,Train Wreck Bridge,
MAP:BarrenBadlands,1,Barren Badlands,
MAP:CraterCanyon,1,Crater Canyon,
MAP:DustDevil,1,Dust Devil,
MAP:EasternEverglades,1,Eastern Everglades,
MAP:ForgottenForest,1,Forgotten Forest,
MAP:InterstateInferno,1,Interstate Inferno,
MAP:MountainMayhem,1,Mountain Mayhem,
MAP:NoMansLand,1,No Man's Land,
MAP:OverlandOffensive,1,Overland Offensive,
MAP:RockyRampage,1,Rocky Rampage,
MAP:SnowblindStrike,1,Snowblind Strike,
MAP:UrbanUnderground,1,Urban Underground,
MAP:VictoryValley,1,Victory Valley,
MAP:WastelandWarfare,1,Wasteland Warfare,
MAP:RogueAgent,1,Rogue Agent,
MAP:DesertEagle,1,Desert Eagle,
MAP:FlashFire,1,Flash Fire,
MAP:MountainGuns,1,Mountain Guns,
MAP:FlashEffect,1,Flash Effect,
MAP:LightsOut,1,Lights Out,
MAP:SteelTrap,1,Steel Trap,
MAP:ArmoredFury,1,Armored Fury,
MAP:InfiniteJustice,1,Infinite Justice,
MAP:Whiteout,1,Whiteout,
MAP:FalloutEffect,1,Fallout Effect,
MAP:FloodedPlains,1,Flooded Plains,
MAP:TournamentContinent,1,Tournament Continent,
MAP:TournamentCity,1,Tournament City,
MAP:TournamentLadder01,1,Tournament Ladder 01,
MAP:TournamentLadder02,1,Tournament Ladder 02,
MAP:TournamentLadder03,1,Tournament Ladder 03,
MAP:TournamentLadder04,1,Tournament Ladder 04,
MAP:TrainingGLAHole,1,GLA buildings have deep underground areas that allow their workers to remain protected. After destroying a GLA building a hole will be left behind. Workers hidden in this hole will eventually rebuild the structure. Attack the hole to remove the GLA threat.,
TOOLTIP:BattleHonorStreak25,1,"Streak Honor(25) 
 Player has won 25 games in a row",
GUI:InsertCDPrompt,1,Missing CD,
GUI:InsertCDMessage,1,Please insert the first game CD.,
CONTROLBAR:OrRequirement,1,or,
SCRIPT:USA02RescueCounter,1,Pilots Remaining:,
GUI:AddCash,1,$%d,
GUI:LoseCash,1,-$%d,
RADAR:HarvesterUnderAttack,1,Resource gatherer under attack.,
OBJECT:PharmaceuticalFactory,1,Pharmaceutical Factory,
GUI:CareerWins,1,Career Wins,
GUI:CareerLosses,1,Career Losses,
GUI:CurrentWinStreak,1,Current Win Streak,
GUI:CarrerWinPercent,1,Career Win Percentage,
TOOLTIP:NumberOfPlayers,1,Number of players currently in this game,
TOOTIP:Password,1,Password required to joing game,
TOOLTIP:PingInfo,1,Connection speed quality to host,
TOOLTIP:LobbyOfficersClub,1,Officers Club: Founding member of the Generals Community,
GUI:Display,1,OPTIONS,
GUI:Audio,1,AUDIO,
GUI:LANLobby,1,LAN LOBBY,
GUI:Mute,1,Mute,
GUI:NeedHumanPlayers,1,You need a non-observer human player to start the game.,
GUI:MediumDifficulty,1,Hard,
CONTROLBAR:ObsPlayerLabel,1,%ls (Team %ls),
GUI:LowTextureDetail,1,Low Texture Detail,
TOOLTIP:LowTextureDetail,1,Use Low Resolution Textures,
GUI:QuickMatch800x600,1,Please change your video resolution to 800 x 600 to play QuickMatch.,
OBJECT:CargoPlane,1,Cargo Plane,
OBJECT:HuNanProvince,1,Beijing,
OBJECT:HongKong,1,Hong Kong,
OBJECT:HubeiProvince,1,Three Gorges Dam,
OBJECT:Tangula,1,Tanggula Mountains,
OBJECT:Balykchy,1,Balykchy,
OBJECT:Bishkek,1,Bishkek,
OBJECT:Dushanbe,1,Dushanbe,
OBJECT:Shymkent,1,Shymkent,
OBJECT:Almaty,1,Almaty,
OBJECT:Zambul,1,Zhambul,
OBJECT:Astana,1,Astana,
OBJECT:Incirlik,1,Incirlik,
OBJECT:AralSea,1,Aral Sea,
OBJECT:Lenger,1,Lenger,
OBJECT:Baikonur,1,Baikonur,
OBJECT:Mazar,1,Mazar,
OBJECT:Baghdad,1,Baghdad,
OBJECT:AlHanad,1,Al Hanad,
OBJECT:NorthKazakhstan,1,Northern Kazakhstan,
OBJECT:KazakhstanCoast,1,Kazakhstan Coast,
OBJECT:KazakhstanDMZ,1,Kazakhstan DMZ,
OBJECT:SouthKazkahstan,1,Southeastern Kazakhstan,
OBJECT:Akmola,1,Akmola,
SCRIPT:GLA03Objective01a,1,"MISSION OBJECTIVES: 
 Claim the Command Center to the East to begin production. 
 Kill 200 traitors.",
SCRIPT:GLA03Objective02a,1,"MISSION OBJECTIVE: 
 Use Toxin Tractors to kill 200 traitors.",
TOOLTIP:Campaign1,1,Campaign 1,
TOOLTIP:Campaign2,1,Campaign 2,
TOOLTIP:Campaign3,1,Campaign 3,
GUI:Setup,1,SETUP,
GUI:PlayerInfo,1,PLAYER INFO,
GUI:Persona,1,PERSONA,
GUI:TextureHigh,1,High Quality (slower),
GUI:TextureMedium,1,Medium Quality,
GUI:TextureLow,1,Low Quality (faster),
GUI:GameSpeed,1,Game Speed,
GUI:SlowGameSpeed,1,Slow,
GUI:MediumGameSpeed,1,Medium,
GUI:FastGameSpeed,1,Fast,
GUI:RestartConfirmationTitle,1,RESTART?,
GUI:SurrenderConfirmationTitle,1,SURRENDER?,
TOOLTIP:StartPositionN,1,Start Position for player %d,
LABEL:FORMATION,1,F,
GUI:IgnoreSm,1,Ignore,
GUI:AcceptSm,1,ACCEPT,
GUI:EasyCaps,1,NORMAL,
GUI:MediumDifficultyCaps,1,HARD,
GUI:HardCaps,1,BRUTAL,
TOOLTIP:AdvanceOptionsAccept,1,Accept the changes made to the Advance Display Options,
TOOLTIP:AdvanceOptionsCancel,1,Exit the Advance Display Options Menu without making your changes,
GUI:AdvanceDisplayOptions,1,ADVANCED DISPLAY OPTIONS,
GUI:Shadows,1,Shadows,
TOOLTIP:Shadows,1,Toggle showing shadows in game. On can be slower,
GUI:BehindBuilding,1,Behind Buildings,
TOOLTIP:BehindBuilding,1,Toggle showing units behind buildings. On can be slower,
GUI:ShowProps,1,Show Props,
TOOLTIP:ShowProps,1,Toggle displaying game props. On can be slower,
GUI:LowResSlider,1,TEXTURE RESOLUTION,
GUI:HighResSlower,1,High Resolution (Slower),
GUI:LowResFaster,1,Low Resolution (Faster),
TOOLTIP:LowResSlider,1,Higher resolution textures can slow the game down,
GUI:ParticleCap,1,PARTICLE CAP,
GUI:MoreParticlesSlower,1,Max Particles (Slower),
GUI:LessParticlesFaster,1,Min Particles (Faster),
TOOLTIP:ParticleCapSlider,1,More particles can slow the game down,
GUI:CurrentLossStreak,1,Current Loss Streak,
GUI:Custom,1,Custom,
GUI:ToggleOnOff,1,Visual Effects,
GUI:RestartMission,1,RESTART MISSION,
GUI:ExitMission,1,EXIT MISSION,
GUI:OlderReplayVersionTitle,1,OLDER REPLAY VERSION,
GUI:OlderReplayVersion,1,"Loading may not display the replay properly, continue to load?",
GUI:Shadows2D,1,2D Shadows,
TOOLTIP:Shadows2D,1,Toggle showing 2D shadows in game. Turn off for improved performance,
GUI:Shadows3D,1,3D Shadows,
TOOLTIP:Shadows3D,1,Toggle showing 3D shadows in game. Turn off for improved performance,
GUI:CloudShadows,1,Cloud Shadows,
TOOLTIP:CloudShadows,1,Toggle showing cloud shadows on terrain. Turn off for improved performance,
GUI:GroundLighting,1,Extra Ground Lighting,
TOOLTIP:GroundLighting,1,Toggle showing detailed lighting on terrain. Turn off for improved performance,
GUI:SmoothWater,1,Smooth Water Borders,
TOOLTIP:SmoothWater,1,Toggle smoothing of water borders. Turn off for improved performance,
GUI:ExtraAnimations,1,Extra Animations,
TOOLTIP:ExtraAnimations,1,Toggle showing optional animations like tree sway. Turn off for improved performance,
GUI:NoDynamicLOD,1,Disable Dynamic LOD,
TOOLTIP:NoDynamicLOD,1,Disable automatic detail adjustment. Turn off for improved performance,
GUI:UnlockMaxFPS,1,Uncapped FPS,
TOOLTIP:UnlockMaxFPS,1,Allows frame rates above 30. Affects game speed so only recommended for benchmarks,
GUI:TreeSway,1,Tree Animation,
TOOLTIP:TreeSway,1,Toggle tree animations. Turn off for improved performance,
GUI:TankTreads,1,Vehicle Tracks,
TOOLTIP:TankTreads,1,Toggle marks left by vehicles. Turn off for improved performance,
GUI:WaterWaves,1,Water Waves,
TOOLTIP:WaterWaves,1,Toggle wave animations on shorelines. Turn off for improved performance,
GUI:BuildupAnimations,1,Buildup Animations,
TOOLTIP:BuildupAnimations,1,Show additional animations during structure construction. Turn off for improved performance,
GUI:AdvancedOptionsToggleOnOff,1,Toggle On/Off - Off to improve performance,
GUI:PerformanceTestingMessage,1,Please wait while we test your system performance to determine optimal settings.,
GUI:PerformanceTestingTitle,1,Testing System Performance,
GUI:ReducedColor,1,16-Bit Color,
TOOLTIP:ReducedColor,1,Improves performance but reduces visual quality,
GUI:SelectAMapLowerCase,1,Select Map,
GUI:SaveAndExit,1,SAVE AND EXIT,
GUI:PerSideWinPercentage,1,%d%% %ls,
GUI:WinnersToday,1,TODAY'S WINNERS,
GUI:WinnersLastWeek,1,LAST WEEK'S WINNERS,
MOTD:NumPlayersHeading,1,"Welcome to Generals Online. 
 There are currently %d players online.",
TOOLTIP:GameAcceptance,1,Game Acceptance,
TOOLTIP:ConnectionSpeed,1,Connection Speed,
CONTROLBAR:NoHotKeyArtilleryBarrage,1,Artillery Barrage,
CONTROLBAR:NoHotKeySpySatellite,1,Spy Satellite,
GUI:FetchingPlayerInfo,1,Updating...,
CREDITS:EALosAngelesFieldRecordingsTeam,1,EA Los Angeles Field Recordings Team,
CREDITS:TiburonQualityAssuranceSeniorLead,1,EA Tiburon Quality Assurance Senior Lead,
CREDITS:TiburonQualityAssuranceProjectLead,1,EA Tiburon Quality Assurance Project Lead,
CREDITS:TiburonAssociateQualityAssuranceLeads,1,EA Tiburon Associate Quality Assurance Leads,
CREDITS:TiburonQualityAssuranceSeniorTesters,1,EA Tiburon Quality Assurance Senior Testers,
CREDITS:TiburonQualityAssuranceTesters,1,EA Tiburon Quality Assurance Testers,
CREDITS:EAUKAdditionalQualityAssurance,1,EAUK Additional Quality Assurance,
CREDITS:MultiplayerTestParticipants,1,Multiplayer Test Participants,
CREDITS:FocusTesters,1,Focus Testers,
CREDITS:NorthAmericaMarketingPartners,1,North America Marketing Partners,
CREDITS:ManagingDirectorEurope,1,"Managing Director, Europe",
CREDITS:EuropeanMarketingPartners,1,European Marketing Partners,
CREDITS:AsiaPacificPresidentandCoach,1,"EA Asia Pacific, President and Coach",
CREDITS:AsiaPacificMarketingPartners,1,EA Asia Pacific Marketing Partners,
CREDITS:GamingCommunityPartners,1,Gaming Community Partners,
CREDITS:EADevelopmentExecutives,1,EA Development Executives,
CREDITS:SpecialThankstotheMaxiscrew,1,Special Thanks to the Maxis crew,
CREDITS:VerySpecialThanks,1,Very Special Thanks,
CREDITS:DevelopmentTitle,1,Command & Conquer Generals was developed,
CREDITS:EAPacificDevTeam,1,Electronic Arts Pacific - Command & Conquer Generals,
CREDITS:ExecutiveInCharge,1,Executive in Charge of Production,
CREDITS:Producer,1,Producer,
CREDITS:LeadDesigner,1,Lead Designer,
CREDITS:TechnicalDirector,1,Technical Director,
CREDITS:ArtDirector,1,Art Director,
CREDITS:ArtProducer,1,Art Producer,
CREDITS:SeniorProducer,1,Senior Producer,
CREDITS:AssociateProducers,1,Associate Producers,
CREDITS:MultiplayerTestProducer,1,Multiplayer Test Producer,
CREDITS:SeniorEngineers,1,Senior Engineers,
CREDITS:Engineers,1,Engineers,
CREDITS:AdditionalEngineering,1,Additional Engineering,
CREDITS:Designers,1,Designers,
CREDITS:AdditionalDesignInspirationandSupport,1,"Additional Design, Inspiration and Support",
CREDITS:AdditionalDesign,1,Additional Design,
CREDITS:ExternalMultiplayMapCreators,1,External Multiplay Map Creators,
CREDITS:Artists,1,Artists,
CREDITS:AdditionalArt,1,Additional Art,
CREDITS:DirectorofAudio,1,Director of Audio,
CREDITS:SoundDesignandVoiceDirection,1,Sound Design and Voice Direction,
CREDITS:Composers,1,Composers,
CREDITS:Composer1,1,Music Composed and Produced by Bill Brown and Mikael,
CREDITS:Additionalsoundsanddialogueprocessing,1,Additional Sounds and Additional Dialogue Processing,
CREDITS:ScriptWriters,1,Script Writers,
CREDITS:SoundEffectsFieldRecordings,1,Sound Effects Field Recordings,
CREDITS:SoundEffectsFieldRecordings1,1,Jacques Littlefield and the Military Vehicle Technology Foundation,
CREDITS:SoundEffectsFieldRecordings2,1,SPEC Samuel H. Cho,
CREDITS:SoundEffectsFieldRecordings3,1,Staff Sergeant Scott McClane of C troop 1/18 Cav,
CREDITS:SoundEffectsFieldRecordings4,1,Mary Beth McFadden and Francisco Mendozo at Adam's Steel - Anaheim,
CREDITS:CinematicCutSceneDirector,1,Cinematic Cut Scene Director,
CREDITS:CinematicCutSceneArtists,1,Cinematic Cut Scene Artists,
CREDITS:ProductionAssistance,1,Production Assistance,
CREDITS:AdditionalProductionManagement,1,Additional Production Management,
CREDITS:CameoProduction,1,Cameo Production,
CREDITS:Casting,1,Casting by Deborah German Casting,
CREDITS:Wardrobe,1,Wardrobe by Janet Grower / Santa Barbara Studios,
CREDITS:HairandMakeUp,1,Hair and Make-Up by Jodi Demarco,
CREDITS:EngineeringInterns,1,Engineering Interns,
CREDITS:ArtIntern,1,Art Intern,
CREDITS:EAPacificQualityAssurance,1,EA Pacific Quality Assurance,
CREDITS:EAPacificOperations,1,EA Pacific Operations,
CREDITS:VoiceActors,1,Voice Actors,
CREDITS:CameoPhotos,1,Cameo Photos,
CREDITS:AdditionalModels,1,Additional Models by Mythos Studios,
CREDITS:CinematicIntroandFinaleMovies,1,Cinematic Intro & Finale Movies created by Mondo Media,
CREDITS:MotionCapture,1,Westwood Motion Capture,
CREDITS:MilitarypropsThanx,1,Military props supplied by David Hsu & Specialized Distribution,
CREDITS:SpecialThanx1,1,MomDadIkePacoMikeWhitchLetNelsEnHenriDaveTyLauraNatJenSarah - HB,
CREDITS:SpecialThanx2,1,"Thanks to Cricket, Boris, Lucy, Poet, and, of course, Lynn.",
CREDITS:SpecialThanx3,1,Thanks to my family/friends for keeping me sane(ish) - JB,
CREDITS:SpecialThanx4,1,"Thanks and love to Laura, Ben, Jack, Sam and Sophia Skaggs.",
CREDITS:SpecialThanx5,1,With Love Dad Mom Nan Juba Teresa Eddie Jay Wash & Julie.,
CREDITS:SpecialThanx7,1,"Thanks to my family for hanging in there, when Dad was away from them.",
CREDITS:SpecialThanx8,1,For my wife Stephanie Keegan for her support and understanding. I love you.,
CREDITS:SpecialThanx9,1,Thanx to my family for putting up with my long absence & Blue Aguave nectar - FH,
CREDITS:SpecialThanx10,1,"Hi mom! Thanks Ramzi, Geoff, Craig, Nalani, and the GS crew. - AA",
CREDITS:SpecialThanx11,1,"Thank you, Paula, for your support & patience - MV",
CREDITS:SpecialThanx12,1,"Kristie Torres, Graham Morness, Paul Dulong & Chilliwack BC!",
CREDITS:SpecialThanx13,1,"Becca de Boo, Restore Will, Long passes to Goblins.",
