label,value_index,text,extra
OBJECT:NorthKazakhstan,1,Northern Kazakhstan,
OBJECT:KazakhstanCoast,1,Kazakhstan Coast,
OBJECT:KazakhstanDMZ,1,Kazakhstan DMZ,
OBJECT:SouthKazkahstan,1,Southeastern Kazakhstan,
OBJECT:Akmola,1,Akmola,
SCRIPT:GLA03Objective01a,1,"MISSION OBJECTIVES: 
 Claim the Command Center to the East to begin production 
 Kill 200 traitors",
SCRIPT:GLA03Objective02a,1,"MISSION OBJECTIVE: 
 Use Toxin Tractors to kill 200 traitors",
TOOLTIP:Campaign1,1,Campaign 3,
TOOLTIP:Campaign2,1,Campaign 2,
TOOLTIP:Campaign3,1,Campaign 1,
GUI:Setup,1,SETUP,
GUI:PlayerInfo,1,PLAYER INFO,
GUI:Persona,1,PERSONA,
GUI:TextureHigh,1,High Quality (slower),
GUI:TextureMedium,1,Medium Quality,
GUI:TextureLow,1,Low Quality (faster),
GUI:GameSpeed,1,Game Speed,
GUI:SlowGameSpeed,1,Slow,
GUI:MediumGameSpeed,1,Medium,
GUI:FastGameSpeed,1,Fast,
GUI:RestartConfirmationTitle,1,RESTART?,
GUI:SurrenderConfirmationTitle,1,SURRENDER?,
TOOLTIP:StartPositionN,1,Start Position for player %d,
LABEL:FORMATION,1,F,
GUI:IgnoreSm,1,Ignore,
GUI:AcceptSm,1,ACCEPT,
GUI:EasyCaps,1,EASY,
GUI:MediumDifficultyCaps,1,MEDIUM,
GUI:HardCaps,1,HARD,
TOOLTIP:AdvanceOptionsAccept,1,Accept the changes made to the Advance Display Options,
TOOLTIP:AdvanceOptionsCancel,1,Exit the Advance Display Options Menu without making your changes,
GUI:AdvanceDisplayOptions,1,ADVANCED DISPLAY OPTIONS,
GUI:Shadows,1,Shadows,
TOOLTIP:Shadows,1,Toggle showing shadows in game. Turn off for improved performance,
GUI:BehindBuilding,1,Behind Buildings,
TOOLTIP:BehindBuilding,1,Toggle showing units behind buildings. Turn off for improved performance,
GUI:ShowProps,1,Show Props,
TOOLTIP:ShowProps,1,Toggle displaying game props. Turn off for improved performance,
GUI:LowResSlider,1,TEXTURE RESOLUTION,
GUI:HighResSlower,1,High Resolution (Slower),
GUI:LowResFaster,1,Low Resolution (Faster),
TOOLTIP:LowResSlider,1,Higher resolution textures can slow the game down,
GUI:ParticleCap,1,PARTICLE CAP,
GUI:MoreParticlesSlower,1,Max Particles (Slower),
GUI:LessParticlesFaster,1,Min Particles (Faster),
TOOLTIP:ParticleCapSlider,1,More particles can slow the game down,
GUI:CurrentLossStreak,1,Current Loss Streak,
GUI:Custom,1,Custom,
GUI:ToggleOnOff,1,Visual Effects,
GUI:RestartMission,1,RESTART MISSION,
GUI:ExitMission,1,EXIT MISSION,
GUI:OlderReplayVersionTitle,1,OLDER REPLAY VERSION,
GUI:OlderReplayVersion,1,"Loading may not display the replay properly, continue to load?",
GUI:Shadows2D,1,2D Shadows,
TOOLTIP:Shadows2D,1,Toggle showing 2D shadows in game. Turn off for improved performance,
GUI:Shadows3D,1,3D Shadows,
TOOLTIP:Shadows3D,1,Toggle showing 3D shadows in game. Turn off for improved performance,
GUI:CloudShadows,1,Cloud Shadows,
TOOLTIP:CloudShadows,1,Toggle showing cloud shadows on terrain. Turn off for improved performance,
GUI:GroundLighting,1,Extra Ground Lighting,
TOOLTIP:GroundLighting,1,Toggle showing detailed lighting on terrain. Turn off for improved performance,
GUI:SmoothWater,1,Smooth Water Borders,
TOOLTIP:SmoothWater,1,Toggle smoothing of water borders. Turn off for improved performance,
GUI:ExtraAnimations,1,Extra Animations,
TOOLTIP:ExtraAnimations,1,Toggle showing optional animations like tree sway. Turn off for improved performance,
GUI:NoDynamicLOD,1,Disable Dynamic Level of Detail,
TOOLTIP:NoDynamicLOD,1,Disable automatic detail adjustment. Turn off for improved performance,
GUI:UnlockMaxFPS,1,Uncapped FPS,
TOOLTIP:UnlockMaxFPS,1,Allows frame rates above 30. Affects game speed so only recommended for benchmarks,
GUI:TreeSway,1,Tree Animation,
TOOLTIP:TreeSway,1,Toggle tree animations. Turn off for improved performance,
GUI:TankTreads,1,Vehicle Tracks,
TOOLTIP:TankTreads,1,Toggle marks left by vehicles. Turn off for improved performance,
GUI:WaterWaves,1,Water Waves,
TOOLTIP:WaterWaves,1,Toggle wave animations on shorelines. Turn off for improved performance,
GUI:BuildupAnimations,1,Buildup Animations,
TOOLTIP:BuildupAnimations,1,Show additional animations during structure construction. Turn off for improved performance,
GUI:AdvancedOptionsToggleOnOff,1,Toggle On/Off - Off to improve performance,
GUI:PerformanceTestingMessage,1,Please wait while we test your system performance to determine optimal settings,
GUI:PerformanceTestingTitle,1,Testing System Performance,
GUI:ReducedColor,1,16-Bit Color,
TOOLTIP:ReducedColor,1,Improves performance but reduces visual quality,
GUI:SelectAMapLowerCase,1,Select Map,
GUI:SaveAndExit,1,SAVE AND EXIT,
GUI:PerSideWinPercentage,1,%d%% %ls,
GUI:WinnersToday,1,TODAY'S WINNERS,
GUI:WinnersLastWeek,1,LAST WEEK'S WINNERS,
MOTD:NumPlayersHeading,1,Welcome to Generals Zero Hour Online.,
TOOLTIP:GameAcceptance,1,Game Acceptance,
TOOLTIP:ConnectionSpeed,1,Connection Speed,
CONTROLBAR:NoHotKeyArtilleryBarrage,1,Artillery Barrage,
CONTROLBAR:NoHotKeySpySatellite,1,Spy Satellite,
GUI:FetchingPlayerInfo,1,Updating...,
CREDITS:EALosAngelesFieldRecordingsTeam,1,EA Los Angeles Field Recordings Team,
CREDITS:TiburonQualityAssuranceSeniorLead,1,EA Tiburon Quality Assurance Senior Lead,
CREDITS:TiburonQualityAssuranceProjectLead,1,EA Tiburon Quality Assurance Project Lead,
CREDITS:TiburonAssociateQualityAssuranceLeads,1,EA Tiburon Associate Quality Assurance Leads,
CREDITS:TiburonQualityAssuranceSeniorTesters,1,EA Tiburon Quality Assurance Senior Testers,
CREDITS:TiburonQualityAssuranceTesters,1,EA Tiburon Quality Assurance Testers,
CREDITS:EAUKAdditionalQualityAssurance,1,EAUK Additional Quality Assurance,
CREDITS:MultiplayerTestParticipants,1,Multiplayer Test Participants,
CREDITS:FocusTesters,1,Focus Testers,
CREDITS:NorthAmericaMarketingPartners,1,North America Marketing Partners,
CREDITS:ManagingDirectorEurope,1,"Managing Director, Europe",
CREDITS:EuropeanMarketingPartners,1,European Marketing Partners,
CREDITS:AsiaPacificPresidentandCoach,1,"EA Asia Pacific, President and Coach",
CREDITS:AsiaPacificMarketingPartners,1,EA Asia Pacific Marketing Partners,
CREDITS:GamingCommunityPartners,1,Gaming Community Partners,
CREDITS:EADevelopmentExecutives,1,EA Development Executives,
CREDITS:SpecialThankstotheMaxiscrew,1,Special Thanks to the Maxis crew,
CREDITS:VerySpecialThanks,1,Very Special Thanks,
CREDITS:DevelopmentTitle,1,Command & Conquer (TM) Generals Zero Hour was developed,
CREDITS:EAPacificDevTeam,1,Electronic Arts Los Angeles,
CREDITS:ExecutiveInCharge,1,Executive in Charge of Production,
CREDITS:Producer,1,Producer,
CREDITS:LeadDesigner,1,Lead Designer,
CREDITS:TechnicalDirector,1,Technical Director,
CREDITS:ArtDirector,1,Art Director,
CREDITS:ArtProducer,1,Art Producer,
CREDITS:SeniorProducer,1,Senior Producer,
CREDITS:AssociateProducers,1,Associate Producer,
CREDITS:MultiplayerTestProducer,1,Multiplayer Test Producer,
CREDITS:SeniorEngineers,1,Senior Engineers,
CREDITS:Engineers,1,Engineers,
CREDITS:AdditionalEngineering,1,Additional Engineering,
CREDITS:Designers,1,Designers,
CREDITS:AdditionalDesignInspirationandSupport,1,"Additional Design, Inspiration and Support",
CREDITS:AdditionalDesign,1,Additional Design,
CREDITS:ExternalMultiplayMapCreators,1,External Multiplay Map Creators,
CREDITS:Artists,1,Artists,
CREDITS:AdditionalArt,1,Additional Art,
CREDITS:DirectorofAudio,1,Director of Audio,
CREDITS:SoundDesignandVoiceDirection,1,Sound Design and Voice Direction,
CREDITS:Composers,1,Composers,
CREDITS:Composer1,1,Music Composed and Produced by,
CREDITS:Additionalsoundsanddialogueprocessing,1,Additional Sounds and Additional Dialogue Processing,
CREDITS:ScriptWriters,1,Script Writers,
CREDITS:SoundEffectsFieldRecordings,1,Sound Effects Field Recordings,
CREDITS:SoundEffectsFieldRecordings1,1,Jacques Littlefield and the Military Vehicle Technology Foundation,
CREDITS:SoundEffectsFieldRecordings2,1,SPEC Samuel H. Cho,
CREDITS:SoundEffectsFieldRecordings3,1,Staff Sergeant Scott McClane of C troop 1/18 Cav,
CREDITS:SoundEffectsFieldRecordings4,1,Mary Beth McFadden and Francisco Mendozo at Adam's Steel - Anaheim,
CREDITS:CinematicCutSceneDirector,1,Cinematic Cut Scene Director,
CREDITS:CinematicCutSceneArtists,1,Cinematic Cut Scene Artists,
CREDITS:ProductionAssistance,1,Additional Production Management,
CREDITS:AdditionalProductionManagement,1,Additional Production Management,
CREDITS:CameoProduction,1,Cameo Production,
CREDITS:Casting,1,Casting by Deborah German Casting,
CREDITS:Wardrobe,1,Wardrobe by Jodi DeMarco,
CREDITS:HairandMakeUp,1,Hair and Make-Up by Jodi DeMarco,
CREDITS:EngineeringInterns,1,Engineering Interns,
CREDITS:ArtIntern,1,Art Intern,
CREDITS:EAPacificQualityAssurance,1,EA Pacific Quality Assurance,
CREDITS:EAPacificOperations,1,EA Pacific Operations,
CREDITS:VoiceActors,1,Voice Actors,
CREDITS:CameoPhotos,1,Cameo and Generals' Photos,
CREDITS:AdditionalModels,1,Additional Models by Mythos Studios,
CREDITS:CinematicIntroandFinaleMovies,1,Intro Movie by Mondo Media,
CREDITS:MotionCapture,1,Westwood Motion Capture,
CREDITS:MilitarypropsThanx,1,Military props supplied by David Hsu & Specialized Distribution,
CREDITS:SpecialThanx1,1,"Thanks & Love to Daisy & Freeman Gushee, Mom & Dad and Ike! - Harvard",
CREDITS:SpecialThanx2,1,"Love and thanks to Laura, Ben, Jack, Sam and Sophie",
CREDITS:SpecialThanx3,1,"Thanks to the Brown Family Support Team- Robin, Josh, Beth and Meeskite",
CREDITS:SpecialThanx4,1,Thanks to my son Colin Moore for letting me play the game on his machine,
CREDITS:SpecialThanx5,1,A big hug to my new husband Joji for his love and support -Jill,
CREDITS:SpecialThanx7,1,"Thanks to DMP, Jenny and Elizabeth",
CREDITS:SpecialThanx8,1,Thanks to my Father. - Mark Lorenzen,
CREDITS:SpecialThanx9,1,"Lots of love to Madison, Reece, Melissa, Dad, and my bros! - Randy Greenback",
CREDITS:SpecialThanx10,1,"Thanks to Maha, Ramzi, & Brooke for their support. Props to the 415 kids-Amer",
CREDITS:SpecialThanx11,1,"Mom&Dad, Bry,Kev,Dan&Mel,Aaron&Kelsey,Mikki,Adam,Kev,Jay,James - SCC",
CREDITS:SpecialThanx12,1,To Brenda and Nero for their wonderful support - Eric Kearns,
CREDITS:SpecialThanx13,1,"Thanks Gibson, Vinge, Mieville, Bear, Hebert, LeGuin - RN Smith",
CREDITS:SpecialThanx14,1,"Deborah, Stephen, and Alan- Thanks for putting up with me - Ian Barkley-Yeung",
CREDITS:SpecialThanx15,1,Thanks to Cristi for your understanding and support - John,
CREDITS:SpecialThanx16,1,Thanks to April Wesley Kelly & Chelsie - Scott Bowen,
CREDITS:SpecialThanx17,1,"Thanks to friends, family, Choo Choo Bear, and the hard-working ZH team! -JB",
CREDITS:SpecialThanx18,1,Thanks to Junko for your love. -Robert Minsk,
CREDITS:SpecialThanx19,1,"Thank-U Carina, Kat and Brandon for being so understanding-David Wainstain",
CREDITS:SpecialThanx20,1,"Thanks to my family, Cheryl and Brandon Burtis for their love and support",
CREDITS:SpecialThanx21,1,"Thanks to my friends and family, especially Jeannie. I love you all - KDS",
CREDITS:SpecialThanx22,1,Thanks for my wonderful husband Roman - Samm,
CREDITS:SpecialThanx23,1,"Thanks Ari for all your love, support and understanding - Jose",
CREDITS:SpecialThanx24,1,"To Rebecca, the only thing that matters, the only thing that lasts",
CREDITS:SpecialThanx25,1,Thanks to my loving wife for inspiration and support - Chris Rubyor,
CREDITS:SpecialThanx26,1,Thanks to my wife for giving our time to me. I love you. - Jeff Stewart,
CREDITS:SpecialThanx27,1,Thanks to Mom BruceLauraDasmoMikeyTedoTrevor and all my buds in The OC,
CREDITS:SpecialThanx28,1,I would like to thank my family and Amy Ritchie,
CREDITS:SpecialThanx29,1,"NazBoniadiArtRasoulZohreRahimiAliLeilaTabaFamilyP,T,KMLoBobWindDrFrost",
CREDITS:SpecialThanx31,1,Thanks to Ben Calmer & Laura Miele,
CREDITS:SpecialThanx33,1,Very Special Thanks to the Command & Conquer fan community.,
CREDITS:SpecialThanx34,1,Mad props to my sweetie Joji and my baby Sparky,
CREDITS:SpecialThanx35,1,"Thanks to my family, Cheryl and Brandon Burtis for their love and support",
CREDITS:SpecialThanx36,1,I'd like to thank my wife for understanding my busyness,
CREDITS:SpecialThanx37,1,"Bjorn Muller Thanks: Mom, Dad, family & friends",
CREDITS:SpecialThanx38,1,I would like to thank my family and Amy for all the support,
CREDITS:SpecialThanx39,1,"Special thanks: Mom, Dad, Bohdi, Willie, and anyone reading this",
CREDITS:SpecialThanx40,1,Thanks to all friends and family for waiting to have Christmas in February,
CREDITS:SpecialThanx41,1,"Thanks to Bing, your support has been invaluable",
GUI:GameSaved,1,Game Saved,
GUI:ErrorSavingGame,1,Error saving game '%s',
GUI:ErrorLoadingGame,1,Error loading game '%s',
CREDITS:InspiredByLine1,1,Command & Conquer (TM) Generals Zero Hour was inspired by the original,
CREDITS:InspiredByLine2,1,Command & Conquer (TM) created by Westwood Studios,
CREDITS:MultiplayerTestParticipantThanxMessageLine1,1,Thanks to all of the fantastic Multiplayer Test participants,
CREDITS:MultiplayerTestParticipantThanxMessageLine2,1,that helped us put the game through its paces. Your help has,
CREDITS:MultiplayerTestParticipantThanxMessageLine3,1,been invaluable and we hope you enjoyed the experience,
CREDITS:SpecialThanxKeyMessage1,1,A very special thanks to all of our families for allowing us to do what,
CREDITS:SpecialThanxKeyMessage2,1,we love: making games. We can't thank you enough for your support,
CREDITS:SpecialThanxKeyMessage3,1,But we'll try...,
CREDITS:SpecialThanx6Line1,1,"Thank you to my family and friends in Chilliwack, BC, Canada! - Kris Morness",
CREDITS:SpecialThanx6Line2,1,& support have been invaluable. I love you dearly,
CREDITS:SpecialThanx30Line1,1,"Thanks to Jane,George,David,Sophia,Audrey,Shannon,Johan & agavenectar",
CREDITS:SpecialThanx30Line2,1,"for being there, even though I couldn't",
CREDITS:SpecialThanx32Line1,1,"Thanks to Bing Gordon, your continued support has been invaluable.",
CREDITS:SpecialThanx32Line2,1,who'll do just about anything for a dollar,
GUI:ControlBarBack,1,BACK,
GUI:MainMenuLoadGame,1,LOAD GAME,
GUI:MainMenuLoadReplay,1,LOAD REPLAY,
GUI:LastReplay,1,Last Replay,
GUI:ControlBarMoneyDisplay,1,$ %d,
GUI:Player,1,Player,
CREDITS:UliLachelet,1,Uli Lächelt,
CREDITS:JorgLindner,1,Jörg Lindner,
CREDITS:LOCALIZATION,1,Localization,
CREDITS:EALocalisationManager,1,European EA Localization Manager,
CREDITS:EALocalisationProjectManager,1,European EA Localization Project Manager,
CREDITS:EuropeanIntegrationTeam,1,European Integration Team,
CREDITS:IntegrationEngineerManager,1,Integration Engineer Manager,
CREDITS:IntegrationProgrammer,1,Integration Programmers,
CREDITS:AudioPostproduction,1,Audio Postproduction,
CREDITS:SpanishLocalizationTeam,1,Spanish Localization Team,
CREDITS:LocalizationManagerEAIberia,1,Localization Manager EA Iberia,
CREDITS:QAnLTSupervisor,1,QA & LT Supervisor,
CREDITS:QALead,1,QA Lead,
CREDITS:QATesters,1,QA Testers,
CREDITS:LocalizationSupervisorEAIberia,1,Localization Supervisor EA Iberia,
CREDITS:LocalizationCoordinator,1,Localization Coordinator,
CREDITS:Translations,1,Translations,
CREDITS:DTPSupervisor,1,DTP Supervisor,
CREDITS:LayoutDesign,1,Layout Design,
CREDITS:Documentation,1,Documentation,
CREDITS:JoseMaria,1,José María García,
CREDITS:AndresGine,1,Andrés Giné,
CREDITS:JoseRamon,1,José Ramón Sagarna,
CREDITS:DavidSuarez,1,David Suárez,
CREDITS:AlejandroGomez,1,Alejandro Gómez,
CREDITS:IsmaeLDuran,1,Ismael Durán,
CREDITS:JoseLuis,1,José Luis Rovira,
CREDITS:JavierMartinez,1,Javier Martínez,
CREDITS:LuisPines,1,Luis Pinés,
CREDITS:EAItalyLocalization,1,EA Localization - Italy,
CREDITS:LocalisationManager,1,Localization Manager,
CREDITS:TranslationSupervisor,1,Translation Supervisor,
CREDITS:LTSupervisor,1,LT Supervisor,
CREDITS:LocalisationCoordinator,1,Localization Coordinator,
CREDITS:LocalisationGermany,1,EA Localization - Germany,
CREDITS:RobertBock,1,Robert Böck,
CREDITS:TestCoordination,1,Test Coordination,
CREDITS:LanguageTester,1,Localization Tester,
CREDITS:LocalisationFrance,1,EA Localization - France,
CREDITS:TestManager,1,Test Manager,
CREDITS:FrenchLanguageTestingCoordinator,1,Language Testing Coordinator,
CREDITS:StephaneTachon,1,Stéphane Tachon,
CREDITS:LanguageTesters,1,Localization Testers,
CREDITS:LocalisationBrazil,1,EA Localization - Brazil,
CREDITS:TranslationAndTesting,1,Translation & Testing,
CREDITS:LocalisationPoland,1,Localization - Poland,
GUI:LadderNameAndSize,1,%ls (%dv%d),
GUI:InvalidLadderPassword,1,Invalid ladder password,
GUI:EnterLadderPassword,1,Enter ladder password:,
GUI:InternetDisconnectionMenuHeader,1,Disconnection Menu,
GUI:InternetDisconnectionMenuHeaderCaps,1,DISCONNECTION MENU,
GUI:InternetDisconnectionMenuBody1,1,One or more players have been disconnected from the game. If you choose to vote a person out of the game then click the VOTE button next to the respective player. When the timer counts down to 0 that person will be removed from the game and the battle will continue,
GUI:InternetDisconnectionMenuBody2,1,It is possible that the person is attempting to reconnect so you may choose to wait until this player's timer has elapsed. When the timer counts down to 0 that person will be removed from the game and the battle will continue,
CREDITS:EAKoreaLocalisationTeam,1,EA Korea Team,
CREDITS:BusinessDevelopmentManager,1,Business Development Manager,
CREDITS:LocalisationProducer,1,Localization Producer,
CREDITS:EAKoreaMarketingTeam,1,EA Korea Marketing Team,
CREDITS:MarketingManager,1,Marketing Manager,
CREDITS:ProductManager,1,Product Manager,
CREDITS:PublicRelations,1,Public Relations,
CREDITS:ProductPromotion,1,Product Promotion,
CREDITS:EATaiwanLocalisationTeam,1,EA Taiwan Localization Team,
CREDITS:EAAsiaPacificLocalisationProjectManager,1,EA Asia Pacific Localization Project Manager,
CREDITS:AdditionalStoryInspiration,1,Additional Story Inspiration,
GUI:RandomSide,1,Random,
GUI:Age,1,Age,
GUI:Month,1,Month (MM),
GUI:Day,1,Day (DD),
GUI:Year,1,Year (YYYY),
CREDITS:DevelopmentTitle2,1,by Electronic Arts Los Angeles,
CREDITS:EAPacificDevTeam2,1,Command & Conquer (TM) Generals Zero Hour,
GUI:MustHaveAdminRights,1,You must have administrative rights to install a patch,
GUI:BuddyAddReq,1,User wants to add a buddy,
GUI:AgeFailedTitle,1,Age Requirement Notice,
GUI:AgeFailed,1,You must be 13 years of age or older to play this game online,
GUI:AdditionalLocalizationManagement,1,Additional Localization Management,
GUI:GroupRoom4,1,4 vs 4,
GUI:GroupRoom5,1,Asia,
GUI:GroupRoom6,1,Europe,
GUI:GroupRoom7,1,North America,
GUI:GroupRoom8,1,United Kingdom,
GUI:GroupRoom9,1,Germany,
GUI:GroupRoom10,1,Korea,
GUI:GroupRoom11,1,Free For All,
GUI:GroupRoom12,1,No Stats,
GUI:GroupRoom13,1,Mod Maps,
GUI:ControlOptions,1,CONTROL OPTIONS,
GUI:ClassicMouse,1,Classic,
GUI:AlternateMouse,1,Alternate Mouse Setup,
TOOLTIP:AlternateMouse,1,"Right mouse button initiates unit action on battle field (attack, move, etc.)",
GUI:Generals_Challenge,1,CHALLENGE,
GUI:Generals_Challenge_Title,1,Generals' Challenge,
GUI:DemoMD_USA01ButtonTitle,1,USA 01,
GUI:DemoMD_USA02ButtonTitle,1,USA 02,
GUI:DemoMD_GLA03ButtonTitle,1,GLA 03,
GUI:DemoMD_CampEADemoTitle,1,DEMO,
TOOLTIP:TooltipCannotBuildBuildingBecauseMaximumNumber,1,Building already built,
TOOLTIP:MapMaxBrutalSuccess,1,Congratulations! You have beaten this map against the maximum number of Hard opponents!,
GUI:LimitArmies,1,Limit Armies,
TOOLTIP:LimitArmies,1,"Check to limit armies to the traditional USA, GLA, and China factions and to disallow rogue general armies",
GUI:UseStats,1,Record Stats,
